Word  Worst  Mean
duchy   815  32.14
gloop   815  33.06
flamm   815  37.93
queme   815  51.42
codon   816  27.55
gilly   816  28.57
condo   816  30.05
forgo   816  32.59
groof   816  32.59
kitty   816  38.57
griff   816  38.57
towzy   816  42.85
swoon   817  28.57
woons   817  31.70
doobs   817  32.59
footy   817  32.59
gunks   817  35.60
daggy   817  37.32
snows   817  37.32
dsobo   817  37.93
muntu   817  39.22
furzy   817  39.90
unzip   817  42.07
toffy   817  42.07
buffa   817  45.37
windy   818  28.57
spumy   818  28.57
whisk   818  29.29
looby   818  30.85
yumps   818  33.54
lobby   818  35.06
likin   818  39.22
swees   818  40.60
huzza   818  60.89
hinny   819  31.27
timid   819  32.14
pissy   819  32.59
sippy   819  33.06
finis   819  37.32
gucks   819  39.22
sills   819  39.22
sniff   819  41.32
niffs   819  42.85
lills   819  50.30
hunky   820  31.27
chimb   820  32.59
chics   820  34.54
midis   820  36.73
attap   820  37.32
tappa   820  38.57
shchi   820  42.07
imids   820  42.85
kiddo   820  43.66
qophs   820  46.28
bufty   821  32.14
fanga   821  32.14
fungi   821  32.59
fujis   821  39.90
gowks   821  42.07
cully   822  30.45
husky   822  31.70
shogs   822  36.16
looky   822  37.32
bimbo   822  37.93
jacal   822  41.32
hoggs   822  42.07
hoghs   822  43.66
yolky   822  46.28
mewed   823  32.14
bulls   823  32.59
dunno   823  34.03
slubs   823  34.03
clock   823  36.73
blubs   823  36.73
bulbs   823  38.57
slubb   823  39.90
typps   823  39.90
thumb   824  31.70
peece   824  33.54
inwit   824  40.60
punji   824  41.32
jowly   824  42.07
zouks   824  52.59
bulgy   825  26.60
plumb   825  31.27
witty   825  33.06
favas   825  40.60
funks   826  35.06
bacha   826  37.32
janny   826  42.85
kaiak   826  49.23
kaika   826  49.23
wingy   827  28.93
jinks   827  41.32
jacky   827  42.85
shash   827  42.85
hahas   827  44.50
shahs   827  46.28
zebub   827  52.59
guava   828  37.93
guimp   829  29.29
kalam   829  32.59
lipid   829  33.06
bidis   829  37.93
dibbs   829  42.07
yoofs   829  42.07
brook   830  31.27
billy   831  29.29
wolly   831  31.27
wooly   831  33.06
lowly   831  33.54
fubsy   831  34.03
halal   831  34.54
bilby   831  35.60
foods   831  35.60
lahal   831  36.16
hexed   831  39.90
laxly   831  42.07
doffs   831  45.37
dumbo   832  30.85
padma   832  31.27
bucko   833  33.06
furry   833  33.54
baddy   833  34.03
goops   833  35.06
pogos   833  36.16
winns   833  37.93
khaya   833  44.50
jagas   833  47.22
jaggs   833  56.44
phono   834  32.59
bwana   834  39.22
scuds   834  39.90
nawab   834  41.32
hazan   834  42.07
upbow   834  45.37
bundy   835  27.22
folly   835  29.67
kutch   835  30.05
tight   835  34.03
gusts   835  35.06
pinup   835  35.06
unpin   835  35.06
thigh   835  36.16
gnawn   835  36.73
hight   835  38.57
emcee   835  44.50
wojus   835  48.21
fezzy   835  62.54
howdy   836  31.70
calla   836  34.03
shuns   836  34.03
snush   836  34.03
cacky   836  39.22
yacka   836  43.66
gobbi   836  44.50
nanny   836  45.37
kyack   836  48.21
ajiva   836  49.23
jouks   836  50.30
wonky   837  30.85
howks   837  35.06
fiscs   837  39.90
bhoot   838  26.60
booth   838  27.88
posho   838  31.70
digit   838  32.59
poohs   838  33.06
shops   838  34.03
sposh   838  34.03
hoops   838  34.54
sophs   838  35.06
gymps   838  36.16
durum   838  37.93
fuzee   838  44.50
kylix   838  46.28
jocks   839  46.28
bubbe   839  53.81
choon   840  26.30
conch   840  28.93
sinks   840  37.32
sighs   840  37.93
hatha   840  40.60
skink   840  40.60
skins   840  40.60
highs   840  42.85
kinks   840  44.50
voulu   840  47.22
toots   841  32.14
kanga   841  33.54
soots   841  36.73
ottos   841  38.57
stots   841  40.60
scows   841  42.07
stott   841  42.85
zimbs   841  46.28
stoss   841  52.59
boohs   842  33.06
bohos   842  33.54
hobos   842  34.03
cruck   842  36.16
wakas   842  38.57
wulls   842  39.22
kawas   842  39.90
zebec   842  43.66
vexes   842  45.37
skaws   842  46.28
vagal   843  29.29
hully   843  34.03
canna   843  37.32
yampy   843  43.66
donny   844  30.85
noddy   844  33.54
panax   844  39.22
japan   844  41.32
souks   844  41.32
kusso   844  45.37
bloop   845  32.14
fifty   845  38.57
blaff   845  41.32
xebec   845  43.66
pigmy   846  27.88
fugly   846  28.22
gulfy   846  28.57
gimpy   846  29.29
wedge   846  31.27
banak   846  32.14
allay   846  33.54
audad   846  39.90
zuppa   846  49.23
allyl   846  52.59
chaff   847  37.93
malva   848  32.59
dooks   848  38.57
dawah   848  39.90
jaaps   848  47.22
jasps   848  49.23
fundy   849  30.85
gloom   849  32.59
sooky   849  38.57
faddy   849  42.07
kissy   849  42.07
daffy   849  43.66
sumph   850  26.30
humps   850  30.05
willy   850  31.70
shims   850  31.70
cooks   850  35.60
socko   850  35.60
umphs   850  35.60
mihis   850  38.57
sagas   850  39.22
matza   850  39.90
cocks   850  40.60
saags   850  40.60
socks   850  40.60
imshi   850  46.28
vying   851  32.59
flump   851  33.54
choux   851  36.16
jalap   851  42.07
gamay   852  32.59
gammy   852  34.54
homos   852  35.06
mohos   852  35.06
wicky   852  37.32
blood   853  26.30
musts   853  31.70
mutts   853  31.70
gumps   853  33.06
smuts   853  33.54
vroom   853  34.03
fulls   853  35.06
stums   853  35.60
sluff   853  39.90
stumm   853  39.90
spaza   853  40.60
luffs   853  41.32
spazz   853  57.85
smogs   854  39.22
waddy   854  40.60
bedew   855  30.85
busts   855  32.59
butts   855  32.59
undid   855  34.03
dweeb   855  34.03
plaza   855  36.73
stubs   855  38.57
ewked   855  39.90
musky   856  33.06
gobos   856  35.60
unmix   856  37.93
kumys   856  40.60
zitis   856  55.10
punky   858  30.85
bulky   858  32.14
bucks   859  33.54
bumps   859  33.54
unbox   859  44.50
dungy   860  25.71
midgy   860  26.30
gundy   860  26.60
click   860  34.03
level   860  34.03
busky   860  35.06
levee   860  38.57
klick   860  39.22
nakfa   860  40.60
quich   860  42.07
nappa   860  43.66
meved   861  33.06
zoons   861  45.37
flood   862  30.05
moony   862  30.45
mucks   862  31.70
plook   862  35.06
baggy   862  38.57
gabby   862  39.22
biggs   862  43.66
cocci   862  57.85
widow   863  50.30
putts   864  32.59
cliff   864  36.73
gisms   864  37.32
miggs   864  41.32
cinch   865  30.85
pucks   865  31.70
sunup   865  35.60
papas   865  39.22
khaph   865  46.28
cogon   867  28.57
congo   867  31.27
pinny   867  31.27
palla   867  32.14
papal   867  34.54
sulks   867  35.06
nippy   867  36.16
appal   867  36.73
skull   867  37.32
lusks   867  37.32
alapa   867  39.90
skulk   867  41.32
alaap   867  42.07
poyou   867  42.85
woold   868  27.22
dinic   868  34.03
onion   868  39.22
bunns   868  39.22
snubs   868  40.60
inion   868  43.66
ninon   868  47.22
gumbo   869  32.59
culch   869  33.54
humfs   869  34.03
cutup   869  35.06
vughs   869  39.22
kavas   869  41.32
vakas   869  42.85
biffo   869  45.37
kvass   869  51.42
zexes   869  62.54
couch   870  30.45
hoofs   870  36.73
ships   871  32.14
phish   871  35.06
coppy   871  36.73
batta   871  37.93
macaw   871  39.90
sicks   871  39.90
kicks   871  48.21
thoft   872  32.59
babas   872  44.50
abbas   872  48.21
zymic   873  47.22
civil   874  31.70
bonny   874  34.03
nobby   874  39.22
zygon   874  39.22
diffs   874  42.07
pomos   875  33.54
spoom   875  34.03
moops   875  35.06
assam   875  36.73
wimpy   875  37.32
amass   875  37.93
poofs   875  37.93
samas   875  37.93
spoof   875  38.57
massa   875  38.57
masas   875  39.22
pomps   875  39.22
mamas   875  42.07
faggy   875  42.85
shuck   876  26.30
shuts   876  30.05
hucks   876  31.70
goofs   876  37.32
goffs   876  46.28
filly   877  30.05
woods   877  33.54
hamba   877  36.73
dowds   877  41.32
disks   877  43.66
skids   877  47.22
chunk   878  28.57
booms   878  33.54
bosom   878  35.06
moobs   878  35.06
piccy   878  35.06
bombs   878  42.85
ciggy   878  45.37
ovoid   879  35.60
titis   879  42.85
sists   879  48.21
jafas   879  51.42
leeze   879  51.42
fluky   880  33.54
zakat   880  48.21
putty   881  33.06
jesse   881  51.42
zezes   881  82.64
eeven   882  37.93
galax   882  39.90
fiqhs   882  45.37
spims   883  33.54
simps   883  35.06
mucic   883  36.16
pimps   883  38.57
impis   883  39.90
scugs   883  39.90
ajuga   883  46.28
bloom   884  29.67
minny   884  34.54
noons   884  44.50
flava   885  34.54
cubic   885  40.60
sexes   885  52.59
gazal   886  33.54
zippo   886  49.23
axman   887  39.22
goony   889  31.27
whups   889  34.54
biccy   889  37.32
sudsy   890  34.54
chack   890  37.32
kacha   890  40.60
zooty   890  45.37
quoll   890  52.59
snugs   891  37.32
malax   891  38.57
yacca   891  46.28
mondo   892  28.93
bumfs   892  34.54
limbi   892  40.60
quill   892  45.37
bungy   893  27.88
shook   893  33.06
hooks   893  37.93
icing   893  41.32
baffy   893  42.07
gooks   893  42.85
fabby   893  43.66
kombu   893  43.66
skosh   893  44.50
byway   893  55.10
skogs   893  55.10
humpy   894  30.85
fucks   894  35.60
zaman   894  40.60
ducky   895  35.06
unwon   895  43.66
snuff   895  46.28
nuffs   895  48.21
faffs   895  62.54
dully   896  31.70
kaval   896  36.16
mofos   897  39.22
boffs   897  46.28
esses   897  59.33
unfix   898  40.60
abamp   898  41.32
squiz   898  60.89
gutty   899  34.54
hoody   899  36.73
hoppy   899  37.32
dohyo   899  42.07
algal   900  32.59
tummy   900  39.22
mahwa   900  45.37
fifth   901  34.03
linin   901  41.32
jinns   901  48.21
quonk   901  51.42
divis   902  40.60
jotty   902  42.07
jocos   902  45.37
xylol   902  48.21
tufts   903  34.54
fusts   903  35.60
zingy   903  38.57
tuffs   903  42.07
stuff   903  42.85
cobby   904  39.90
pully   905  30.45
pulpy   905  33.06
swish   905  34.03
whomp   905  34.03
whiss   905  34.54
whish   905  36.16
tusks   905  39.22
kutus   905  49.23
hussy   906  34.03
guqin   906  39.90
hough   906  40.60
hushy   906  40.60
namma   907  39.22
amman   907  39.90
manna   907  39.90
biffs   907  43.66
totty   907  44.50
yummo   907  46.28
ouzos   907  53.81
llama   908  35.60
malam   908  36.73
swims   908  38.57
abuzz   908  60.89
tizzy   908  66.11
whoot   909  28.93
spook   909  36.16
pooks   909  36.16
jolly   909  40.60
hakam   909  42.07
nudzh   909  43.66
coomy   910  34.03
morro   910  34.03
gibli   910  36.16
commy   910  37.93
ganja   910  40.60
bajan   910  43.66
kirri   910  59.33
innit   911  40.60
kilim   911  42.85
miffs   911  42.85
butty   912  35.06
tubby   912  37.32
wawas   912  60.89
pongo   913  32.14
neeze   913  52.59
cocos   914  41.32
chump   915  27.88
hippy   915  36.73
skims   915  39.90
nooky   915  42.07
zooid   915  42.85
ginny   916  31.70
nying   916  36.16
ghyll   916  37.93
lolly   916  42.85
gucky   917  39.22
womby   918  37.32
swigs   918  37.93
tutti   918  44.50
sojus   918  51.42
bubba   918  60.89
wynns   919  41.32
gruff   919  42.07
quaff   919  66.11
cutch   920  31.70
hutch   920  33.54
swoop   920  33.54
woops   920  36.16
hollo   920  38.57
lummy   920  38.57
smoko   920  38.57
swops   920  38.57
mooks   920  39.22
sowps   920  39.90
edged   920  40.60
mosks   920  41.32
mokos   920  42.07
egged   920  45.37
gunky   922  36.16
woosh   923  30.85
whoso   923  32.14
blook   923  33.54
shows   923  36.73
howso   923  37.32
whows   923  43.66
cuffo   923  47.22
javas   923  51.42
zulus   923  56.44
cusps   924  34.54
gussy   924  36.16
scups   924  36.73
spifs   924  39.90
cezve   924  45.37
spiff   924  45.37
frizz   924  57.85
pudgy   925  30.05
aback   925  41.32
bisks   925  42.07
scums   926  36.16
mucus   926  37.93
cusum   926  37.93
ngana   926  42.85
titty   926  43.66
zinky   926  46.28
funky   927  35.60
books   927  36.73
bokos   927  40.60
bosks   927  42.07
kobos   927  42.07
dadah   927  47.22
gully   928  30.45
livid   928  33.06
mixup   928  42.07
wisps   928  42.07
junks   928  47.22
shivs   929  41.32
gamba   930  35.60
jembe   930  47.22
pooch   931  32.59
ictic   931  46.28
iodid   932  43.66
falaj   933  46.28
dojos   933  47.22
aflaj   933  53.81
mythy   934  42.85
hapax   934  44.50
thymy   934  49.23
duomo   935  34.54
sowms   935  42.85
knock   935  44.50
dumpy   936  30.45
deked   936  48.21
ficin   937  36.16
filmi   937  42.07
ebbed   937  45.37
swobs   937  45.37
spuds   938  39.22
sunks   938  40.60
skunk   938  42.07
pudus   938  42.85
quick   938  47.22
hokku   938  57.85
uhuru   938  68.06
convo   939  34.03
poddy   939  35.60
spiks   939  36.73
kloof   939  38.57
skips   939  39.90
pikis   939  44.50
kipps   939  45.37
sissy   939  52.59
kakas   939  55.10
akkas   939  57.85
xysts   939  64.28
busby   940  39.90
subby   940  39.90
fedex   940  40.60
kotow   940  42.85
bizzo   940  59.33
finny   941  35.06
donko   941  36.73
kondo   941  37.32
niffy   941  39.90
omovs   942  45.37
queue   942  68.06
kinky   943  47.22
jawan   943  47.22
ajwan   943  53.81
cohog   944  36.16
hobby   944  42.07
sulus   944  44.50
lulus   944  47.22
lusus   944  47.22
lulls   944  50.30
slyly   944  51.42
hunch   945  35.06
jocky   945  46.28
walla   946  39.22
vutty   946  42.85
goopy   947  34.54
gyppo   947  40.60
dodos   947  42.85
houff   947  44.50
zappy   947  45.37
daddy   948  52.59
flaff   948  56.44
pussy   949  33.06
mucky   949  34.03
mussy   949  34.54
mumsy   949  38.57
pouff   949  51.42
potto   950  34.54
potoo   950  40.60
vizir   950  53.81
punny   951  35.06
cocky   951  42.07
cooky   951  42.85
chowk   953  32.59
bumph   953  33.54
plump   953  36.73
effed   953  49.23
bully   955  30.45
appay   955  39.90
fucus   955  43.66
cuffs   955  45.37
scuff   955  47.22
yappy   955  49.23
pappy   955  50.30
koffs   955  52.59
skoff   955  52.59
dunny   956  34.03
tufty   956  36.16
piing   956  36.73
nuddy   956  37.93
femme   957  49.23
kicky   957  51.42
mongo   958  30.45
moong   958  32.59
spivs   958  43.66
gliff   959  38.57
nohow   959  38.57
wanna   959  42.85
civvy   959  45.37
cluck   961  33.54
compo   961  34.03
dubbo   961  42.07
sughs   964  37.32
jewed   964  43.66
bumpy   965  34.03
vinic   966  36.16
jaggy   966  53.81
woofs   967  39.22
sowfs   967  43.66
nimbi   967  48.21
sowff   967  48.21
azygy   967  66.11
poboy   968  36.16
wexed   968  39.22
vughy   968  40.60
hooky   968  42.85
boppy   968  43.66
kikoi   968  72.31
pewee   969  44.50
dodgy   970  33.06
goody   970  33.54
dippy   970  35.06
doggy   970  36.73
bindi   970  37.32
vigil   972  33.54
shojo   972  46.28
tooth   973  33.06
dixit   973  39.90
dufus   973  44.50
duffs   973  47.22
emmew   973  56.44
jimpy   974  42.85
boong   978  31.27
bongo   978  31.70
doomy   978  33.06
moody   978  35.60
fussy   979  40.60
wussy   979  43.66
fully   981  33.54
gippy   981  36.16
dewed   981  37.93
buxom   981  41.32
piggy   981  43.66
laval   982  37.32
cuddy   982  38.57
nummy   982  41.32
gypsy   982  43.66
tazza   983  64.28
choom   984  31.27
mooch   984  33.06
pommy   984  35.60
moppy   984  37.93
myopy   984  41.32
motto   986  35.60
dumky   986  35.60
oomph   986  38.57
shoos   986  39.90
hoosh   986  44.50
hamza   986  45.37
smush   987  33.54
humus   987  39.90
fisks   987  42.07
skiff   987  46.28
jammy   987  46.28
mujik   987  48.21
wikis   987  56.44
kiwis   987  57.85
middy   988  37.93
lolog   989  37.93
whump   989  38.57
glogg   989  57.85
syphs   990  38.57
poofy   990  42.85
luvvy   990  50.30
bunjy   991  39.22
justs   991  46.28
wudus   991  55.10
boody   992  33.06
dobby   992  39.90
spugs   993  38.57
bacca   993  45.37
abaca   993  62.54
moggy   994  39.22
gummi   994  42.07
jumbo   994  44.50
dilli   995  38.57
googs   995  47.22
gogos   995  49.23
taata   996  51.42
pipit   997  42.07
dusks   997  45.37
kudus   997  56.44
bunny   998  35.60
nubby   998  42.85
zooms   998  46.28
mozos   998  47.22
mammy   998  51.42
fudgy  1000  31.70
bozos  1000  43.66
zobos  1000  45.37
heeze  1000  59.33
gonof  1001  33.54
jisms  1001  47.22
vodou  1001  47.22
yabba  1001  51.42
jibbs  1001  56.44
yabby  1001  56.44
abaya  1001  70.12
fogou  1002  41.32
shish  1002  44.50
bumbo  1003  42.07
viffs  1003  51.42
boogy  1004  34.03
gooby  1004  34.54
gobby  1004  40.60
boggy  1004  42.07
poops  1004  42.07
soops  1004  42.07
tutus  1004  45.37
pluff  1004  48.21
nonny  1004  51.42
oppos  1004  52.59
combo  1005  34.03
coomb  1005  35.06
cuppy  1005  36.73
jomos  1006  48.21
mojos  1006  48.21
kokum  1006  55.10
giddy  1007  34.54
muggs  1007  39.22
smugs  1007  39.90
dagga  1008  43.66
jumps  1008  45.37
choof  1009  33.06
biddy  1009  37.32
cusks  1009  37.93
yucch  1009  37.93
foody  1009  39.22
sucks  1009  39.90
immit  1009  47.22
vexed  1010  42.85
madam  1011  39.22
gooky  1012  43.66
sunns  1015  46.28
biggy  1016  46.28
woopy  1017  39.22
simis  1018  45.37
boomy  1019  34.03
mobby  1019  39.90
sibbs  1019  50.30
bibbs  1019  60.89
boobs  1020  42.07
sooms  1020  42.07
mosso  1020  42.85
bobos  1020  44.50
weeke  1020  46.28
vozhd  1020  50.30
faffy  1020  66.11
funny  1022  39.22
peeve  1022  43.66
sumps  1023  36.16
pumps  1023  38.57
which  1023  39.90
mumps  1023  43.66
huffs  1023  46.28
jokol  1023  52.59
deeve  1024  44.50
zanja  1024  55.10
buffi  1025  49.23
gunny  1026  35.60
goofy  1026  39.90
gungy  1026  39.90
foggy  1026  46.28
dabba  1026  49.23
cwtch  1027  43.66
kiddy  1027  44.50
junky  1028  45.37
urubu  1028  70.12
bundu  1030  46.28
buffo  1030  50.30
woody  1031  35.06
choko  1031  35.60
chook  1031  36.16
dowdy  1031  37.93
chock  1031  39.22
bobol  1032  39.22
fugus  1034  43.66
guffs  1034  47.22
cubby  1035  41.32
poovy  1035  41.32
ninny  1035  48.21
pampa  1037  42.07
pipis  1037  48.21
jnana  1037  55.10
kayak  1038  56.44
wushu  1038  57.85
yakka  1038  60.89
zorro  1040  50.30
zanza  1041  62.54
chick  1042  38.57
